#Lon, Lat, Elv[m], dLOS[cm], UnitVec(e1,e2,e3) Path
141.98100 42.66440 142 -3.4 -0.631 -0.201 -0.749 116
141.90600 42.64440 48 1.7 -0.636 -0.203 -0.744 116
141.93100 42.64440 84 0.0 -0.635 -0.202 -0.746 116
141.90600 42.62440 37 -1.0 -0.637 -0.203 -0.744 116
141.93100 42.62440 55 -2.3 -0.635 -0.203 -0.745 116
141.95600 42.64440 139 -1.5 -0.633 -0.202 -0.747 116
141.98100 42.64440 185 -3.6 -0.632 -0.201 -0.748 116
141.95600 42.62440 103 -1.7 -0.634 -0.202 -0.747 116
141.98100 42.62440 139 -3.4 -0.632 -0.201 -0.748 116
142.00600 42.76440 89 -3.1 -0.627 -0.199 -0.753 116
142.03100 42.76440 125 -4.7 -0.626 -0.199 -0.754 116
142.00600 42.74440 206 -3.1 -0.628 -0.200 -0.752 116
142.03100 42.74440 200 -5.3 -0.627 -0.199 -0.754 116
142.06800 42.75440 339 -6.5 -0.624 -0.198 -0.756 116
142.00000 42.72940 236 -3.2 -0.629 -0.200 -0.751 116
142.00900 42.73190 157 -4.6 -0.628 -0.200 -0.752 116
142.01500 42.73190 221 -5.8 -0.628 -0.199 -0.752 116
142.00900 42.72690 237 -4.1 -0.628 -0.200 -0.752 116
142.01500 42.72690 212 -5.1 -0.628 -0.199 -0.752 116
142.00000 42.71940 226 -3.4 -0.629 -0.200 -0.751 116
142.01200 42.71940 231 -4.7 -0.628 -0.200 -0.752 116
142.03100 42.72440 234 -6.1 -0.627 -0.199 -0.753 116
142.00600 42.70440 241 -5.2 -0.629 -0.200 -0.751 116
142.03100 42.70440 228 -6.9 -0.628 -0.199 -0.753 116
142.06800 42.71440 219 -6.9 -0.625 -0.198 -0.755 116
142.14300 42.73440 182 -7.3 -0.620 -0.196 -0.760 116
142.00600 42.68440 175 -5.8 -0.630 -0.200 -0.751 116
142.03100 42.68440 141 -7.4 -0.628 -0.199 -0.752 116
142.00600 42.66440 231 -5.7 -0.630 -0.200 -0.750 116
142.03100 42.66440 134 -7.7 -0.629 -0.200 -0.752 116
142.06800 42.67440 162 -8.5 -0.626 -0.199 -0.754 116
142.00600 42.64440 239 -5.5 -0.631 -0.200 -0.750 116
142.03100 42.64440 205 -7.5 -0.629 -0.200 -0.751 116
142.00600 42.62440 182 -5.4 -0.631 -0.201 -0.749 116
142.03100 42.62440 124 -7.2 -0.630 -0.200 -0.751 116
142.06800 42.63440 107 -8.9 -0.627 -0.199 -0.753 116
142.14300 42.65440 213 -9.5 -0.622 -0.197 -0.758 116
141.85600 42.60440 34 2.1 -0.640 -0.205 -0.741 116
141.88100 42.60440 34 -0.1 -0.639 -0.204 -0.742 116
141.90600 42.60440 35 0.1 -0.637 -0.203 -0.743 116
141.93100 42.60440 37 -2.5 -0.636 -0.203 -0.745 116
141.90600 42.58440 34 -0.3 -0.638 -0.204 -0.743 116
141.92100 42.59190 35 -2.3 -0.637 -0.203 -0.744 116
141.92800 42.59190 36 -4.5 -0.636 -0.203 -0.744 116
141.92100 42.58690 35 0.2 -0.637 -0.203 -0.744 116
141.92800 42.58690 35 0.1 -0.636 -0.203 -0.744 116
141.93700 42.58940 36 -1.9 -0.636 -0.203 -0.745 116
141.92500 42.57940 36 -1.2 -0.637 -0.203 -0.744 116
141.93700 42.57940 32 -0.2 -0.636 -0.203 -0.745 116
141.96800 42.59440 45 -1.9 -0.634 -0.202 -0.747 116
141.96800 42.55440 55 -0.3 -0.635 -0.202 -0.746 116
142.00600 42.60440 158 -4.9 -0.632 -0.201 -0.749 116
142.03100 42.60440 161 -6.2 -0.630 -0.200 -0.750 116
142.00600 42.58440 116 -3.4 -0.632 -0.201 -0.748 116
142.03100 42.58440 49 -4.0 -0.631 -0.200 -0.750 116
142.05600 42.60440 60 -6.7 -0.629 -0.199 -0.752 116
142.08100 42.60440 59 -7.1 -0.627 -0.199 -0.753 116
142.05600 42.58440 57 -4.9 -0.629 -0.200 -0.751 116
142.08100 42.58440 123 -5.8 -0.628 -0.199 -0.753 116
142.01800 42.55440 102 -1.9 -0.632 -0.201 -0.748 116
142.06800 42.55440 59 -3.0 -0.629 -0.200 -0.751 116
142.10600 42.60440 150 -8.1 -0.626 -0.198 -0.754 116
142.13100 42.60440 168 -8.9 -0.624 -0.197 -0.756 116
142.10600 42.58440 131 -5.9 -0.626 -0.198 -0.754 116
142.12500 42.58940 110 -6.8 -0.625 -0.198 -0.755 116
142.13700 42.58940 67 -6.8 -0.624 -0.197 -0.756 116
142.12500 42.57940 57 -4.5 -0.625 -0.198 -0.755 116
142.13700 42.57940 55 -4.1 -0.625 -0.197 -0.756 116
142.15000 42.60940 81 -10.2 -0.623 -0.197 -0.757 116
142.16200 42.60940 138 -8.8 -0.622 -0.197 -0.758 116
142.15000 42.59940 70 -9.3 -0.623 -0.197 -0.757 116
142.16200 42.59940 120 -8.2 -0.623 -0.197 -0.757 116
142.18100 42.60440 143 -8.9 -0.621 -0.196 -0.759 116
142.14600 42.59190 83 -7.8 -0.624 -0.197 -0.756 116
142.15300 42.59190 67 -7.1 -0.623 -0.197 -0.757 116
142.14600 42.58690 145 -6.4 -0.624 -0.197 -0.756 116
142.15300 42.58690 155 -5.9 -0.624 -0.197 -0.757 116
142.16200 42.58940 160 -7.2 -0.623 -0.197 -0.757 116
142.15000 42.57940 74 -5.3 -0.624 -0.197 -0.756 116
142.15900 42.58190 151 -5.5 -0.623 -0.197 -0.757 116
142.15900 42.57690 117 -0.7 -0.623 -0.197 -0.757 116
142.16500 42.57690 165 -2.3 -0.623 -0.197 -0.757 116
142.17100 42.57690 155 -2.6 -0.623 -0.197 -0.757 116
142.17800 42.57690 161 -1.8 -0.622 -0.196 -0.758 116
142.18700 42.57940 181 -1.1 -0.622 -0.196 -0.758 116
142.11800 42.55440 129 -3.7 -0.626 -0.198 -0.754 116
142.16800 42.55440 218 -1.6 -0.624 -0.197 -0.757 116
142.04300 42.49440 62 -0.5 -0.632 -0.201 -0.748 116
142.14300 42.49440 47 -1.1 -0.626 -0.198 -0.754 116
142.19600 42.61190 177 -8.9 -0.620 -0.196 -0.760 116
142.20300 42.61190 162 -9.4 -0.620 -0.195 -0.760 116
142.19600 42.60690 170 -9.5 -0.620 -0.196 -0.759 116
142.20300 42.60690 203 -8.4 -0.620 -0.195 -0.760 116
142.20000 42.59940 135 -9.3 -0.620 -0.196 -0.759 116
142.20600 42.58440 211 -1.0 -0.620 -0.196 -0.759 116
142.21800 42.55440 232 -1.1 -0.621 -0.196 -0.759 116
142.24300 42.41440 94 -2.1 -0.623 -0.196 -0.757 116
141.92300 43.04500 185 -0.4 0.499 0.096 -0.861 122
141.92300 42.91700 207 0.1 0.495 0.096 -0.863 122
142.08300 43.04500 764 -0.1 0.514 0.098 -0.852 122
142.24300 43.04500 891 -0.6 0.528 0.100 -0.844 122
142.08300 42.91700 296 -0.1 0.510 0.098 -0.854 122
142.24300 42.91700 585 -0.0 0.525 0.100 -0.845 122
141.92300 42.78900 210 -0.7 0.492 0.096 -0.865 122
141.86300 42.70900 55 2.0 0.485 0.095 -0.869 122
141.90300 42.70900 84 -1.1 0.489 0.095 -0.867 122
141.86300 42.67700 39 3.3 0.484 0.095 -0.870 122
141.90300 42.67700 57 -0.8 0.488 0.095 -0.868 122
141.96300 42.69300 131 -4.0 0.494 0.096 -0.864 122
141.88300 42.62900 43 2.1 0.485 0.095 -0.870 122
141.93300 42.65300 72 -2.5 0.490 0.095 -0.866 122
141.95300 42.65300 134 -3.9 0.492 0.096 -0.865 122
141.92800 42.64100 59 0.6 0.489 0.095 -0.867 122
141.93800 42.64100 84 -3.2 0.490 0.095 -0.866 122
141.92800 42.63300 46 1.0 0.489 0.095 -0.867 122
141.93800 42.63300 82 -3.0 0.490 0.095 -0.866 122
141.95300 42.63700 113 -4.3 0.492 0.095 -0.866 122
141.98300 42.64500 182 -5.3 0.495 0.096 -0.864 122
141.92800 42.62500 44 0.8 0.489 0.095 -0.867 122
141.93800 42.62500 66 -2.5 0.490 0.095 -0.867 122
141.92800 42.61700 37 0.9 0.489 0.095 -0.867 122
141.93800 42.61700 58 -1.9 0.490 0.095 -0.867 122
141.95300 42.62100 114 -4.8 0.491 0.095 -0.866 122
141.93300 42.60500 37 0.5 0.489 0.095 -0.867 122
141.95300 42.60500 79 -3.7 0.491 0.095 -0.866 122
141.98300 42.61300 89 -5.8 0.494 0.096 -0.864 122
142.08300 42.78900 234 -1.3 0.507 0.097 -0.856 122
142.24300 42.78900 148 0.2 0.522 0.099 -0.847 122
142.04300 42.69300 159 -4.6 0.501 0.097 -0.860 122
142.12300 42.69300 118 -2.7 0.509 0.098 -0.855 122
142.04300 42.62900 167 -6.1 0.500 0.097 -0.861 122
142.12300 42.62900 166 -3.3 0.507 0.097 -0.856 122
142.24300 42.66100 119 -0.2 0.519 0.099 -0.849 122
141.94300 42.58100 32 -0.3 0.489 0.095 -0.867 122
141.98300 42.58100 43 -3.4 0.493 0.096 -0.865 122
141.94300 42.54900 32 -2.5 0.488 0.095 -0.867 122
141.98300 42.54900 61 -3.4 0.492 0.096 -0.865 122
142.08300 42.53300 78 -2.1 0.501 0.097 -0.860 122
142.24300 42.53300 196 -0.7 0.516 0.098 -0.851 122
142.40100 42.53300 199 -0.8 0.530 0.100 -0.842 122
142.40100 42.40500 57 0.2 0.527 0.100 -0.844 122
